12513,口香树皮,使劲嚼...嚼个几十年...\n提高伐木技能。
12514,辉煌肩垫,能凸显你美妙曲线的肩垫，让你美丽一百分！
12515,牧人护肩,粘有大量臭气熏天的哞哞荷尔蒙，能让哞群整天不安分。
12516,女皇护肩,刚开始有一点痛，但是如果能撑住，你会发现它们漂亮极了！
12517,口香糖,但愿你牙齿足够强健。\n提高采矿技能。
12518,萝卜软膏,养成健壮的骨骼。\n提高种植技能。
12519,河鲜塔塔,别担心，这鱼又可爱又新鲜。\n提升钓鱼技能。
12520,小可爱胸衣,可爱极了！你只能嫉妒得摆弄下上面的粉色咕咕羽毛！
12521,牧人外套,你并不需要这件手工缝制的外套，不过必须承认牧人在穿衣打扮上确实很有品味。
12522,女皇胸衣,女皇喜欢像个国王...呃不...像个女皇一样到处走走。
12523,辉煌披风,在不同的环境下，勾引到的回头率也不同。
12524,牧人披风,哦啦啦！哦啦啦！哦雷雷雷...哦哦！
12525,女皇披风,由以坚韧和芬芳而闻名的哞哞草编织而成，女皇披风是当之无愧的杰作！
12526,商业庇护宝石,收集10块碎片，组合成商业庇护宝石。
12527,花园庇护宝石碎片,收集10块碎片，组合成花园庇护宝石。
12528,制造业庇护宝石碎片,收集10块碎片，组合成制造业庇护宝石。
12529,耀眼长靴,款式别致，舒适合脚。
12530,装饰品庇护宝石碎片,收集5块碎片，组合成装饰品庇护宝石。
12531,牧人靴,专挑敌人背后下手，只要绕到敌人背后，再高的伤害也打得出...！
12532,鸦羽弓,我一直以为乌鸦是黑的，直到我膝盖中了一箭。
12533,鸦羽弓,我一直以为乌鸦是黑的，直到我膝盖中了一箭。
12534,鸦羽弓,我一直以为乌鸦是黑的，直到我膝盖中了一箭。
12535,鸦羽弓,我一直以为乌鸦是黑的，直到我膝盖中了一箭。
12536,乌鸦匕首,锋利的匕首，背刺利器。
12537,乌鸦匕首,锋利的匕首，背刺利器。
12538,乌鸦匕首,锋利的匕首，背刺利器。
12539,乌鸦匕首,锋利的匕首，背刺利器。
12540,More Fun Than a Barrel of Monks,
12541,As the Crobak Flies,
12542,The Boy Who Cried Boowolf,
12543,It's All Just a Rat Race,
12544,僧侣精华,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里。只要几滴就能起作用。
12545,老鼠种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
12546,Clef Mulou,
12547,Strike While the Crackler's Hot,Make them pay for all those wisecrackles about your diminutive stature!
12548,Strike While the Crackler's Hot,
12549,星蓝剑,你将会是下一个幸运之星。
12550,星蓝剑,你将会是下一个幸运之星。
12551,星蓝剑,你将会是下一个幸运之星。
12552,星蓝剑,你将会是下一个幸运之星。
12553,野性绵球种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
12554,胡椒,野性绵球的唾液是一种强力的胡椒。谁教你往眼睛里洒的？
12555,炼乳,制作乳酪或者奶油的上佳原料。别吃太多，否则你一整天就要在马桶上度过了。
12556,凯拉之眼,献给创生之力的信徒。
12557,安妮丽莎之手,献给创生之力的信徒。
12558,菲卡之坚盾,献给创生之力的信徒。
12559,欧萨莫达之鞭,献给创生之力的信徒。
12560,撒克雅之热血,献给创生之力的信徒。
12561,械勒之沙漏,献给创生之力的信徒。
12562,羊肋排,经过精心烹调，这块羊肋排美味多汁，香嫩可口。要掌握好火候，一旦过头，就老得跟破皮靴一样。
12563,野性生皮,即便是最熟练的制革师也要竭尽全力才能处理这种皮。
12564,暗淡羊毛,看起来，你刷得越猛，它越纠结。
12565,磨损羊角,野性绵球会不停地横冲直撞。所以他们的角会磨损也没什么好奇怪的。
12566,野性颜料,野性绵球都有很深的颜色，从大老远就可以看得一清二楚。
12567,羊绒头套,即便是秃子，带着这顶帽子也像植过发一样。
12568,羊绒靴,让你的双脚舒适温暖。夏天除外。
12569,羊绒护肩,我觉得你再也不可能往护肩里塞更多的东西了。哦？你试过了？
12570,羊绒腰带,让腰部温暖舒适，舒缓你的坐姿。
12571,卷毛盾,盾牌上紧密的卷毛看起来厚实坚硬。可以轻易打乱敌人的如意算盘。
12572,野性绵球卡牌,顺着毛轻轻抚摸它，否则它会反咬你一口。
12573,野性绵球剑,强大的武器，散发着绵球骚味。
12574,野性绵球锤,不只满足于敲敲打打，始终渴望着撕咬敌人。
12575,疯狂牧羊人头盔,你听说过疯狂牧羊人吗？他养着一大群野性绵球。太奇怪了...！
12576,疯狂牧羊杖,如果你尝试圈养野性绵球，那么祝你好运...
12577,舒适肩垫,把脑袋靠在肩垫上，安然入睡，醒来却脖颈僵直。
12578,牧羊女束带,你完全可以在照看绵球的同时也站在时尚的顶峰。
12579,羊绒戒指,自在舒适不紧绷。
12580,羊绒胸甲,能召集所有的绵球。
12581,羊绒护符,舒适贴身。
12582,坚硬披风,可以用作洗衣板，十分便利。
12583,野性绵球魔杖,难以驾驭。但是拗成两段，你会觉得它十分有用。
12584,椒香羊肋排,够咸了，不要再放盐了。
12585,喀努斯犄角,让人印象深刻的犄角，特别是当它插进你的屁股的时候。
12586,神圣绵球头盔,造型独特的头盔，让其他冒险者像绵绵一样在你周围聚集。
12587,神圣绵球胸甲,不要被柔软的绒毛欺骗了，这件胸甲切大石如切黄油。而且并不能保证使用者的人身安全。
12588,神圣绵球护符,纪念你与神圣绵球的战斗。
12589,神圣绵球披风,厚实的披风，让你温暖备至！
12590,神圣绵球护肩,如果你看到有人穿着这对护肩攻击你，看在幸运猫的份上，马上转身逃跑吧！
12591,学院铁铲,挖掘一切零零碎碎。
12592,残害者,是的，它打人很痛！
12593,毒液,腐烂发臭，十分恶心。但是很有用。
12594,冰封铃铛,铃铛一响，迅速冷冻任何食物。
12595,蕾顿纽扣,可以绣在各种服装上的纽扣。
12596,殉道披风,主教布道的时候可以偷偷打个瞌睡，没有一个僧侣会告诉你这个小窍门的。
12597,殉道布靴,缓解双脚疲劳，减少腿部赘肉。简直就是为你专门设计的。
12598,殉道指环,指环上可能还留有口水。显然，这是因为在修道院里人们动不动就亲吻对方的戒指来打招呼的缘故。
12599,殉道外衣,男女通用。在宗教仪式上穿着。
12600,神圣权杖,通过袭击他们的头来给某人你的加护。
12601,旧手杖,这根手杖刚刚好，帮助你健步如飞。
12602,修士指环,我是僧侣的舅舅！这个戒指可是当世最强的。
12603,旧便鞋,这鞋子太破旧了，你看大脚趾头都露在外面，你介意吗？不介意吧。
12604,殉道护盾,净化罪恶的敌人。
12605,牧师腰带,很难说到底有多少神职人员系着它。据说最早用来保证他们没办法频繁上床脱裤子。
12606,僧侣锤,用于在教堂里敲钟，当然也可以敲敌人的脑袋。
12607,施舍袋,不要妄想着靠有人来免费填满它。你要知道，别人又不是傻瓜！
12608,僧侣面包,现在你知道他们把剃下的头发藏在哪里了。
12609,卡门贝特,在奶牛们回家之前，你会忍不住想吃掉这块奶酪。
12610,勃肯靴,我那副约翰·列蒙的眼镜在哪儿？
12611,肖像卡牌,修道院里的僧侣们会为了这套卡牌抢破头。
12612,Etagère à bougies,Elle éclaire les petits foyers d'une douce lumière chaleureuse.
12613,牧师巨剑,牧师们团结的象征。
12614,Clef du Clergé,Elle peut ouvrir les portes des vieilles connaissances.
12615,女巫棱柱,幽灵专用。
12616,生命之息,这种清灵的栖息能使最死寂的伙伴也复苏过来，他们绝不会再次死去！
12617,灭绝披风,你觉得背后一凉。
12618,裹头巾,哦天啊！姐妹，你美极了！
12619,灭绝胸衣,皮肤被冻得出血。
12620,铁十字,穿过你的心脏（放心不会死！）。
12621,木质十字架,穿过你的心脏（放心不会死！）。
12622,灭绝束带,穿上是腰带，脱下来就是抹布。
12623,灭绝镰刀,你看上去像极了死神，而且更恐怖。
12624,鸡毛掸子,它能够清理到最脏的角落。
12625,女巫的宽恕,放下屠刀，立地成佛。
12626,修道糕点,涂满了奶油，气味芬芳。
12627,修女背包,每个人都需要空间来装一点私人物品，特别是修女。
12628,刷子,轻轻一挥，敌人成灰。
12629,法国女仆帽,不管什么场合，女仆都是最棒的！
12630,毛鼠头巾,你知道吗，你现在看起来就像是刚从下水道爬出来一样。
12631,修道院鼠耳指环,当心你的手指！啊，已经迟了...
12632,修道院鼠尾披风,现在你知道为什么路上那些幸运猫在你经过的时候始终在吞口水了。
12633,潘达旺之杯,献给创生之力的信徒。
12634,埃努卓之指,献给创生之力的信徒。
12635,斯拉姆之影,献给创生之力的信徒。
12636,修道院鼠腰带,闻到老鼠味道了？
12637,粗糙断指魔杖,上一个主人弄丢了这把魔杖，因为他后来一个手指都不剩了。
12638,鼠头坠饰,脏兮兮的项链，说不定会为你带来疾病。别被吓到了！
12639,坚硬鼠毛,坚硬锋利，能刺穿任何皮肤。
12640,鼠奶酪,被老鼠偷走的奶酪，上面还留着几根鼠毛。
12641,鼠绳,由鼠毛制成。
12642,炖老鼠,混合了蔬菜和死老鼠的菜式！
12643,鼠袋,你也许根本不想背上它。但是它很好用，熏人的臭气能让小偷滚得远远的。
12644,300 Years of Wisdom,We cannot learn real patience and tolerance from gurus or friends. These qualities can be gained only when we come into contact with those who create genuinely unpleasant experiences.
12645,野性羊皮,十分坚韧。但是臭气直冲因卡纳姆。
12646,步兵制服,我为人人，人人为...那个骑士在搞什么飞机！
12647,邪恶咕咕服装,从现在的样子来看，这只咕咕恶贯满盈，死期已至。
12648,裂缝胸甲,别担心，还能穿很多年。
12649,裂缝胸甲,别担心，还能穿很多年。
12650,裂缝胸甲,别担心，还能穿很多年。
12651,轻石匕首,能去除足部干燥的死皮。只要你喜欢，也可以在战斗中使用。
12652,轻石匕首,能去除足部干燥的死皮。只要你喜欢，也可以在战斗中使用。
12653,轻石匕首,能去除足部干燥的死皮。只要你喜欢，也可以在战斗中使用。
12654,石皮披风,好吧，你根本不用担心它会被吹走。但是万一它砸下来，你会被砸扁。
12655,石皮披风,好吧，你根本不用担心它会被吹走。但是万一它砸下来，你会被砸扁。
12656,石皮披风,好吧，你根本不用担心它会被吹走。但是万一它砸下来，你会被砸扁。
12657,蒸汽铲,用于挖掘大石块，挖小碎石也很有效。
12658,蒸汽铲,用于挖掘大石块，挖小碎石也很有效。
12659,蒸汽铲,用于挖掘大石块，挖小碎石也很有效。
12660,步兵头盔,
12661,邪恶咕咕头盔,
12662,步兵肩甲,
12663,步兵披风,
12664,邪恶咕咕披风,
12665,步兵长靴,
12666,邪恶咕咕皮靴,
12667,步兵盔甲,
12668,邪恶咕咕胸甲,
12669,康康帽,由上等的绿啾啾羽毛所装饰，征服这个城市的夜晚吧！
12670,农夫头巾,采摘果实是个苦差事。这条头巾能不能让你舒服点呢？
12671,农妇软帽,塞得下宝藏猎人的蜂窝的超大帽子。扑灭害虫的专用工具。
12672,法国青蛙胸甲,哦啦啦！真潇洒！
12673,农夫衬衣,有什么东西比面粉袋更性感？当然只有这件农夫衬衣了！
12674,农妇束胸,说实话，穿着它可别想去务农。
12675,前卫披风,歌里唱得好，钻石是女性之友。好吧，如果你买不起钻石，起码你还有...这件独特的披风。
12676,农夫披风,穿起来，在田野里玩一整天！
12677,农妇披风,价值三袋大麦粉。好吧，其实不是很多。但是想想你可以做多少麦粉小饼吧！
12678,农夫护肩,无论是沙尘暴还是溅到了苹朵沙司，给你全方位的防护。
12679,农妇裙,天然纤维制成，洒满淀粉。
12680,法式青蛙皮靴,这双靴子真的源自世界时尚之都？！
12681,农夫鞋,法尔的鞋子的复制品，连洞洞都一样！
12682,农妇鞋,鞋底粘着一些糖浆，所以如果黏住了一大堆你刚见过的东西，不要觉得惊讶。
12683,创世纪头盔,千年之前到现在的沧海桑田尽收眼底。\n混乱与复兴的见证。
12684,远征队披风,少年不识愁，与天试比高。\n脱我旧时装，着我豆芙袍。结伴去远征，同行皆英豪。
12685,狼人种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
12686,绵球奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12687,天界绵球奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12688,乌鸦奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12689,丑陋奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12690,阿玛克纳土匪奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12691,邦塔土匪奖章,你可以在邦塔的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12692,布拉克玛土匪奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12693,萨弗基亚土匪奖章,这个奖章可以在国家第一个大桥上的娱乐场中使用，艾卡菲利神已经迫不及待了！
12694,精英土匪奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12695,卡玛奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12696,啾啾奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12697,滋滋奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12698,咕哩奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12699,独角仙奖章,这个奖章可以在国家第一个大桥上的娱乐场中使用，艾卡菲利神已经迫不及待了！
12700,鱼奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12701,食人奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12702,椰精奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12703,骸骨奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12704,僧侣奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12705,狼奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12706,勃肯靴,我那副约翰·列蒙的眼镜在哪儿？
12707,勃肯靴,我那副约翰·列蒙的眼镜在哪儿？
12708,勃肯靴,我那副约翰·列蒙的眼镜在哪儿？
12709,勃肯靴,我那副约翰·列蒙的眼镜在哪儿？
12710,肖像卡牌,修道院里的僧侣们会为了这套卡牌抢破头。
12711,肖像卡牌,修道院里的僧侣们会为了这套卡牌抢破头。
12712,肖像卡牌,修道院里的僧侣们会为了这套卡牌抢破头。
12713,肖像卡牌,修道院里的僧侣们会为了这套卡牌抢破头。
12714,牧师巨剑,牧师们团结的象征。
12715,牧师巨剑,牧师们团结的象征。
12716,牧师巨剑,牧师们团结的象征。
12717,牧师巨剑,牧师们团结的象征。
12718,女巫的宽恕,放下屠刀，立地成佛。
12719,女巫的宽恕,放下屠刀，立地成佛。
12720,女巫的宽恕,放下屠刀，立地成佛。
12721,女巫的宽恕,放下屠刀，立地成佛。
12722,木质十字架,穿过你的心脏（放心不会死！）。
12723,木质十字架,穿过你的心脏（放心不会死！）。
12724,木质十字架,穿过你的心脏（放心不会死！）。
12725,木质十字架,穿过你的心脏（放心不会死！）。
12726,头狼精华,这到底是什么东西？某种灵魂石？小果冻？长毛的龙蛋？接着猜，已经很接近了...
12727,头羊精华,这到底是什么东西？某种灵魂石？小果冻？长毛的龙蛋？接着猜，已经很接近了...
12728,羊绒戒指,自在舒适不紧绷。
12729,羊绒戒指,自在舒适不紧绷。
12730,羊绒戒指,自在舒适不紧绷。
12731,羊绒戒指,自在舒适不紧绷。
12732,羊绒胸甲,能召集所有的绵球。
12733,羊绒胸甲,能召集所有的绵球。
12734,羊绒胸甲,能召集所有的绵球。
12735,羊绒胸甲,能召集所有的绵球。
12736,羊绒护符,舒适贴身。
12737,羊绒护符,舒适贴身。
12738,羊绒护符,舒适贴身。
12739,羊绒护符,舒适贴身。
12740,坚硬披风,可以用作洗衣板，十分便利。
12741,坚硬披风,可以用作洗衣板，十分便利。
12742,坚硬披风,可以用作洗衣板，十分便利。
12743,坚硬披风,可以用作洗衣板，十分便利。
12744,野性绵球魔杖,难以驾驭。但是拗成两段，你会觉得它十分有用。
12745,野性绵球魔杖,难以驾驭。但是拗成两段，你会觉得它十分有用。
12746,野性绵球魔杖,难以驾驭。但是拗成两段，你会觉得它十分有用。
12747,野性绵球魔杖,难以驾驭。但是拗成两段，你会觉得它十分有用。
12748,Wadding,Wad a load of wadding!
12749,Raternal Link,The link between you and this item has never been stronger!
12750,四鹿,最好的鲜奶油。
12751,液态烟,诱人的烟熏香味，能搭配任何食物。培根尤佳。
12752,海盗鞋带,十分结实，难以解开。即便是最锋利的宝剑也无法切断。
12753,Tacky Strap,Wrapped around the hilt of a weapon, this strap will soothe the terrible blisters on your hands.
12754,Bombard,None of the obstacles in your path will be able to withstand your rapid onslaught.
12755,Lace,Laces are used to secure bags, shoes and belts.
12756,Bestial Thread,This thread is difficult to work with, but ridiculously strong.
12757,邦塔之伞,教会你在大雨倾盆的时候，用不可模仿的经典姿势撑起雨伞。
12758,布拉克玛之伞,教会你在大雨倾盆的时候，用不可模仿的经典姿势撑起雨伞。
12759,萨弗基亚之伞,教会你在大雨倾盆的时候，用不可模仿的经典姿势撑起雨伞。
12767,狂狼铃铛,现在你可以戴着铃铛攻击敌人了！
12768,狂狼指环,狼牙深深嵌入你的手指！
12769,狂狼披风,很不错的狩猎战利品！
12770,狂狼头盔,傲然立于狼群之首！
12771,喵奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12772,Larv'eton,Ce jeton permet de jouer au tripot situé au sous-sol de la taverne de la nation. C'est Dieu Ecaflip qui va être content.
12773,豆芙奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12774,吸血奖章,你可以在国家的第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12775,水系符文,该符文提升你的水系能力。
12776,红光石笋披风,披风的热度让你挥汗如雨。
12777,红光指环,即便是最干燥的手，戴上这只戒指后也能变得红润有光泽。
12778,喵外婆小屋钥匙,位于阿斯图布中央位置。
12779,红光石笋胸甲,让你的身体温暖一整天。
12780,灼热石笋腰带,这条腰带感觉像电热毯...区别在于它在你的腰上。
12781,豆芙屋钥匙,潜入豆芙屋的谷堆，告诉他们谁是老大。
12782,Larvesque Key,This key is so sluggish that you'll have your work cut out trying to worm it into the lock.
12783,城堡钥匙,进入吸血公爵的城堡的钥匙。
12784,尖刺法杖,双手牢牢地抓住这柄法杖，顿时感觉精神一震，准备行动！
12785,石笋长靴,丑陋或是时尚！由你决定！
12786,火把,在黑暗中行走而不至于迷路？请用火把！
12787,毁灭钻头,坚硬的钻头，能碾碎一切矿物！但是需要先充能...只要十块毁灭石就可以了。
12788,炸药匕首,小心点，别让匕首在你手里爆炸了！
12789,手铐,戴上手铐意味着你的双手失去自由，但是你还是能用脚...和头！
12790,探索者头盔,保护你的头部免受坠落之物的伤害。你可不知道铁砧会掉在哪儿！
12791,探索者短靴,靴子的特制内衬，提供良好的缓冲性能，脚底再也不会起泡。
12792,探索者外套,这件外套很好看，其实并不会提供多好的防护。那么，对于野外冒险来说是好看还是防护更重要呢...？
12793,Cape de Guilde Test,Pour Poupi et Nooni !
12794,斯雷克面具,有可能会伤到你的头骨。但是你是从斯雷克那里得到的...你还能指望些什么？
12795,斯雷克披风,吸水性强，紧紧贴住你的皮肤。
12796,斯雷克护膝,斯雷克护膝让你远离受伤烦恼...湿软的内衬，足以抵抗任何冲击。
12797,斯雷克手镯,弹力极强的手镯，适合任何手腕...甚至是你的，肥仔！
12798,斯雷瑟琳卡牌,只要能使用正确，你就能攻敌人于不备。
12799,斯雷克指环,伸缩自如，适用于任何一根手指。
12800,蠕虫鞭,甩出这条鞭子，敌人像蠕虫一样退却。
12801,囚犯守护者,你该休息下，为什么不在盾牌后面躲一会儿...？
12802,柯南腰带,能承受一切赘肉！
12803,斯雷克假面,前任主人往上面抹了不少润滑油。即便是最肥的脸也能塞进去。让大家看看你的斯雷克面具吧！
12804,斯雷克宝宝,斯雷克女皇的子嗣之一。
12805,毁灭石,似乎有一种奇怪的能量从石头里释放出来...
12806,旧藏宝图,很难看懂，似乎指向某段古老的墙壁...
12807,皱巴巴的信,巴里写给克劳德的信，真诚溢于言表。
12808,腐尸精华,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里。只要几滴就能起作用。
12809,痒不死你,痒死你！
12810,苍白之皮,极度缺乏阳光照射和维他命。
12811,食尸鬼唾液,食尸鬼吐的白沫。
12812,蝙蝠皮,嗯嗯...和老鼠皮一样柔软...别碰它，蠢货！没人知道它从哪儿来！
12813,蝙蝠血,只要一滴就能让你卧床不起。
12814,破布,被扯得破破烂烂。这些食尸鬼就不懂时尚吗？！
12815,蝙蝠球翅膀,防水功效出众，是蝙蝠球风雨无阻的重要原因。
12816,缚灵头盔,穿戴起来可能有点花时间，但是值得。这可是由纯正吸血蝙蝠皮制成的！
12817,缚灵长靴,千里之行，始于足下。
12818,缚灵腰带,戴上它，远离小肚腩的烦恼！
12819,缚灵胸甲,紧致的胸甲，给你超级英雄般的身材！
12820,喵喵耳朵,哦，究竟谁才是漂亮的小猫？
12821,喵喵尾巴,你看起来棒极了！
12822,猫爪,现在你可以学习怎样迈猫步了！
12823,幸运喵毛,据说拍打喵毛能带来好运。
12824,Maneki Neko ,Apporte la chance et la prospérité dans votre Havre-Sac.
12825,喵铃铛,你可以试着躲藏，但是一点用都没有...所有人都听得到你脖子上铃铛的响声。
12826,卡林法杖,让你像小野猫一样敏捷灵动。
12827,皇家豆芙羽毛,轻轻一挥，灰尘扫光光。
12828,佐拉的头盔,如果你喜欢这顶头盔，那是因为在内心深处，你跟佐拉一样烦人。
12829,佐拉护符,为豆芙庆典期间的孩子们定制。
12830,佐拉之靴,麻烦转告你的脚趾，它们的好运来了...这双靴子舒适极了！
12831,佐拉的手套,保护你的双手免受任性的豆芙啄咬。
12832,佐拉短衣,当你穿上这件黄色的豆芙短衣，阳光会从你不知道的地方照耀过来！
12833,佐拉披风,柔软的披风，可以用来当毯子。睡个好觉吧...晚安好梦！
12834,Chocolarve,Ce petit carré d'excrément est fourré à la liqueur de mucus de Larve.
12835,喵护盾,柔软舒适，带着这块盾牌，最坚定的冒险者也忍不住在太阳底下伸个懒腰。
12836,绒喵卡牌,眯着它的双眼，踮着它的脚尖，守着它的爱恋，一转眼却又看不见。
12837,Larvanneau Blanc,Faites attention à ce qu'il ne vous glisse pas des doigts !
12838,Larvanneau Bleu,Faites attention à ce qu'il ne vous glisse pas des doigts !
12839,Larvanneau Orange,Faites attention à ce qu'il ne vous glisse pas des doigts !
12840,Larvanneau Vert,Faites attention à ce qu'il ne vous glisse pas des doigts !
12841,Larvanneau Violet,Faites attention à ce qu'il ne vous glisse pas des doigts !
12842,Les Glaires au Chocolarve,Ils sentent fortement le chocolat, mais  il est préférable de ne pas tenir compte des ingrédients nécessaires à sa confection.
12843,命运奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12844,宽恕奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12845,混乱奖章,你可以在国家第一大桥的娱乐场处使用奖章。艾卡菲利会十分高兴的！
12846,Flute Larversière,Cette arme est à la base un instrument de musique qui faisait mal aux oreilles, mais maintenant elle peut faire très mal à la tête.
12847,Mucus Royal,Le Mucus c'est dégueux et il ne changera pas même s'il vient d'une Larve Royale.
12848,Cape Royarvesque,Cette cape vole dfficilement au vent à cause de sa lourdeur, mais vous en serez protégé.
12849,Epaularvesque Royale,Elles maintiennent fermement les épaules en place et vous éviteront de vous les déboiter.
12850,Amulette Cocooneuse,
12851,Larvanneau Royal,Faites attention à ce qu'il ne vous glisse pas royalement du doigt !
12852,La Dégoûtante,Cette dague est pleine de mucus de Larve. C'est extrêmement dégoûtant, mais elle est très utile en combat.
12853,Sceptre Larvesque,Impossible de se faire voler ce Sceptre, il glissera aux mains des voleurs et même les votre.
12854,Marteau Larvesque,Lorsqu'il frappe sa cible, il y dépose une grosse flaque de mucus bien gluante.
12855,食尸鬼巨斧,只是看一眼就能让人胆寒。
12856,食尸鬼面具,可以当雨具用！虽然不太时尚，但是当天气寒冷的时候，你会庆幸你拥有它。
12857,食尸鬼项链,起码从颈部以上来看，你漂亮得像画中人。
12858,Aiguillarve,Bien qu'elle vous glisse entre les doigts, elle n'en reste pas moins très piquante.
12859,杀戮指针,无法遏制住击败敌人的迫切欲望...
12860,高热指环,和皮肤接触时，温度升高！
12861,死亡指环,从墓穴中挖出，带着刺骨的寒冷。
12862,墓穴锤,从坟墓里一下又一下击打着地面。
12863,嗒嗒之鞋,嗒嗒嗒嗒！
12864,食人者,小心，否则它会活吞了你！
12865,破烂胸甲,虽然已经被扯成破布，但是依然很有用。
12866,生熏香肠,异域风味的香肠，十分美味！
12867,玉米糊,缚灵村特产，很恶心。可是你已经饥不择食了！
12868,Terre,Cette terre se trouve en-dessous des ongles des Zombies.
12870,Lueur Vide,Vous aurez beau la regarder, il n'y aura rien à voir !
12871,Esprit Absent,Il brille par son absence !
12872,暗紫布匹,别担心，就算洗它一百遍，它都不会掉色，永远是那么深，那么暗，那么神秘。
12873,暗紫染料,看见这种暗紫色的染料就让你想起吸血公爵，还有他冲澡的时候老唱的那首歌『吸吸吸吸血血血血...』或者类似的调子...
12874,Sécrétion Noir,Cette sécrétion est très étrange et très appréciée par les Goules.
12875,Pieux en bois,Très pratique contre les vampires attardés.
12876,Paillettes,Elles brillent au soleil !
12877,Pop Hal,Cette haleine a du peps et de la pop !
12878,墓碑,下面究竟埋着谁？
12879,Cercueil ,Chacun ses goûts en matière de décoration ! Au moins vous n'aurez pas beaucoup de visite.
12880,破布护肩,放出红外射线，治愈各种肌肉酸痛。
12881,直死魔锤,即便是已死之人，也能杀给你看。
12882,Vampyro's Headgear,If you weren't pale and sickly already then this headgear is just right for you!
12883,Vampyro's Cape,This cape cost a fortune, but you feel like a male model in it, so what the neck!
12884,Vampyro's Belt,It almost looks as though this belt is sticking its tongue out to taunt you.
12885,Shadofang Ring,Watch out! This ring might suck up more than just your soul!
12886,Vampyro's Boots,The first step to fame is some trusty boots to kick butt with.
12887,吸血护肩,它们不从脖子而是从肩膀吸血。
12888,吸血胸甲,穿上这件胸甲后你觉得精疲力尽...它能将你的生命能量吸收殆尽。
12889,拉格塔弓,很明显有个穿着紧身斗篷的牙尖嘴利的家伙把这件披风卖给了城堡的主人。最终，他发现这把弓一无是处。
12890,暗影护符,看起来幽暗阴森，能为你遮挡阳光...总比在衣服上涂满防晒霜好多了。
12891,吸血手镯,谁说敢吸血鬼很烂？这款有型的手腕证明他们对于时尚的品味。
12892,Miroir Baroque,Si vous ne voyez pas votre reflet dans le miroir, posez-vous la question : suis-je encore en vie ?
12893,岩石重靴,太重了，随时都会摔倒。
12894,德古拉达,像你这样的小恶魔逛街的时候总会随身带一只德古拉达包包！
12895,焦热短剑,它需要水...水！\n也许还要点血。
12896,吸血魔杖,暮色降临之时，用这柄魔杖戳瞎敌人的眼睛。在新月升起之前，他们会变成僵尸，自由行动。
12897,Ailes de Chauffe-Souris,Vous aurez de jolies ailes dans le dos.\nLe sonar n'est pas fourni avec.
12898,Le Batararc,Vous allez en désarmer plus d'un avec votre arc en forme de Chauffe-souris.
12899,Le Pieux,A planter directement dans le coeur de votre cible.
12900,Batbaguette,Uniquement pour ceux qui se prennent pour des Bat Boys !
12901,Bat Ôn,Il est dit que ce bâton aurait le pouvoir d'attirer les Chauffe-souris à vous, mais ce n'est que supposition.
12902,Chapop Pailleté,Il scintille de mille paillettes à la lumière de la lune.
12903,正义套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
